,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition
21863,3300000.0,58.0,2017-08-14T00:00:00,2,,9.0,30.0,5,,False,False,9.0,2.0,Borshchahivka,,,,,37.0
21864,4200000.0,46.0,2016-06-15T00:00:00,2,,9.0,28.0,9,False,False,False,6.0,2.0,Kyiv,0.0,,0.0,,114.0
21865,7600000.0,66.6,2018-02-06T00:00:00,2,,10.0,32.5,3,,False,False,15.3,,Kyiv,1.0,696.0,1.0,223.0,66.0
21866,5350000.0,62.3,2017-10-20T00:00:00,3,,9.0,39.6,8,,False,False,10.0,,Kyiv,0.0,,0.0,,68.0
21867,26360000.0,95.0,2014-11-27T00:00:00,3,,9.0,59.8,8,,False,False,12.2,1.0,Kyiv,1.0,648.0,1.0,779.0,1107.0
21868,2600000.0,34.3,2018-09-26T00:00:00,1,2.5,9.0,30.6,6,,False,False,8.0,2.0,Vyshneve,,,,,107.0
21869,2600000.0,42.0,2018-12-12T00:00:00,2,2.55,5.0,28.0,4,,False,False,6.0,1.0,Boryspil,0.0,,0.0,,50.0
21870,4190000.0,42.0,2018-07-10T00:00:00,1,,22.0,19.0,15,,False,False,10.0,,Kyiv,0.0,,1.0,1127.0,31.0
21871,3150000.0,43.0,2016-04-04T00:00:00,2,,5.0,27.0,2,False,False,False,6.0,0.0,Irpin,,,,,283.0
21872,1900000.0,53.0,2018-12-13T00:00:00,2,2.6,5.0,31.0,5,False,False,False,11.0,2.0,Irpin,,,,,
21873,6200000.0,95.0,2015-11-02T00:00:00,4,,9.0,63.0,4,False,False,False,15.0,0.0,Irpin,0.0,,2.0,700.0,410.0
21874,5370000.0,54.3,2018-08-03T00:00:00,3,2.59,5.0,37.0,1,,False,False,5.0,,Kyiv,1.0,713.0,0.0,,86.0
21875,2500000.0,28.9,2017-06-07T00:00:00,1,2.55,5.0,18.0,3,False,False,False,6.0,0.0,Bucha,1.0,403.0,0.0,,15.0
21876,5900000.0,66.9,2019-05-01T00:00:00,3,2.6,9.0,46.6,3,,False,False,7.0,1.0,Kyiv,0.0,,0.0,,
21877,2500000.0,41.1,2017-12-23T00:00:00,2,2.5,5.0,28.0,1,,False,False,5.3,,Hostomel,,,,,93.0
21878,3150000.0,35.5,2017-10-10T00:00:00,1,,11.0,15.7,11,,False,False,7.9,2.0,Brovary,1.0,277.0,0.0,,105.0
21879,3900000.0,54.0,2018-03-28T00:00:00,2,,4.0,30.6,3,,False,False,7.9,,Borshchahivka,0.0,,0.0,,182.00000000000003
21880,4250000.0,106.2,2016-02-25T00:00:00,3,2.5,4.0,64.7,4,,False,False,10.0,,Irpin,,,,,
21881,44500000.0,169.0,2019-02-28T00:00:00,3,3.3,9.0,101.0,7,,False,False,18.0,4.0,Kyiv,,,,,
21882,7250000.0,68.4,2018-01-17T00:00:00,2,2.8,20.0,37.2,9,,False,False,14.0,1.0,Kyiv,0.0,,0.0,,34.0
21883,8400000.0,68.0,2019-01-06T00:00:00,2,,5.0,30.0,2,,False,False,23.0,,Kyiv,2.0,33.0,3.0,215.0,
21884,3650000.0,43.0,2017-05-24T00:00:00,2,,5.0,,3,,False,False,,1.0,Bucha,3.0,94.0,2.0,104.0,45.00000000000001
21885,5400000.0,46.8,2017-04-06T00:00:00,2,2.55,9.0,30.7,9,False,False,False,8.0,1.0,Kyiv,0.0,,0.0,,203.0
21886,4650000.0,38.9,2018-11-11T00:00:00,1,,25.0,16.2,25,,False,False,10.5,,Kyiv,0.0,,0.0,,72.0
21887,5600000.0,61.6,2019-05-03T00:00:00,3,2.5,9.0,42.0,5,,False,False,8.3,,Kyiv,1.0,637.0,0.0,,
21888,4900000.0,51.2,2018-10-02T00:00:00,2,2.5,12.0,32.8,6,,False,False,6.9,1.0,Kyiv,0.0,,0.0,,149.0
21889,2900000.0,38.0,2016-06-07T00:00:00,2,,2.0,28.0,1,,False,False,4.0,0.0,Boyarka,0.0,,0.0,,45.00000000000001
21890,4650000.0,36.4,2017-12-11T00:00:00,1,2.8,17.0,18.0,3,,False,False,10.0,,Kyiv,0.0,,0.0,,72.0
21891,4300000.0,37.65,2017-12-12T00:00:00,2,3.5,3.0,24.3,3,,False,False,5.2,,Kyiv,1.0,272.0,3.0,182.0,102.0
21892,5890000.0,58.0,2015-12-17T00:00:00,2,,20.0,29.0,13,False,False,False,12.0,2.0,Kyiv,0.0,,1.0,591.0,1006.0
21893,5900000.0,71.0,2016-04-28T00:00:00,3,2.6,9.0,42.0,2,False,False,False,8.3,2.0,Bucha,0.0,,2.0,446.0,60.0
21894,6550000.0,67.7,2019-03-14T00:00:00,3,3.1,5.0,49.5,2,,False,False,7.6,,Kyiv,1.0,731.0,1.0,266.0,
21895,7380000.0,58.5,2018-07-20T00:00:00,2,2.55,10.0,32.7,9,,False,False,10.4,,Kyiv,1.0,526.0,1.0,396.0,4.0
21896,12500000.0,139.0,2017-03-17T00:00:00,4,3.33,6.0,74.0,3,,False,False,12.0,,Kyiv,1.0,1008.0,3.0,152.0,387.00000000000006
21897,9600000.0,62.6,2019-05-01T00:00:00,3,2.75,5.0,36.8,1,,False,False,12.5,,Vyshneve,2.0,413.0,3.0,398.0,
21898,5886750.0,83.5,2018-07-30T00:00:00,2,,9.0,36.6,2,False,False,False,29.7,,Bucha,,,,,169.0
21899,4550000.0,59.2,2017-09-29T00:00:00,3,,9.0,42.6,4,,False,False,6.8,,Kyiv,0.0,,0.0,,143.0
21900,3650000.0,43.0,2019-03-18T00:00:00,1,2.65,16.0,17.0,2,,False,False,10.0,,Kyiv,0.0,,1.0,849.0,8.0
21901,6750000.0,70.2,2018-08-11T00:00:00,3,2.65,12.0,44.4,10,False,False,False,8.3,5.0,Kyiv,0.0,,0.0,,
21902,4100000.0,35.2,2018-07-23T00:00:00,1,,27.0,16.3,16,,False,False,10.0,1.0,Irpin,0.0,,0.0,,140.0
21903,17753472.0,93.4,2018-01-01T00:00:00,3,3.0,7.0,51.7,6,False,False,False,14.2,,Kyiv,1.0,2102.0,3.0,303.0,298.0
21904,3500000.0,42.0,2019-04-29T00:00:00,1,2.65,10.0,19.5,7,,False,False,10.8,1.0,Hostomel,,,,,
21905,2830000.0,40.8,2018-02-16T00:00:00,1,,25.0,18.6,23,,False,False,9.7,2.0,Boyarka,0.0,,1.0,645.0,28.0
21906,5500000.0,58.0,2018-08-25T00:00:00,3,,9.0,41.0,3,,False,False,6.2,1.0,Kyiv,0.0,,0.0,,104.0
21907,5350000.0,52.0,2015-11-05T00:00:00,3,,9.0,33.8,7,False,False,False,6.4,2.0,Kyiv,1.0,24.0,0.0,,469.0
21908,5300000.0,46.3,2018-03-20T00:00:00,1,2.75,7.0,9.8,3,,False,False,26.0,,Bucha,0.0,,1.0,1144.0,36.0
21909,4350000.0,33.0,2018-02-12T00:00:00,1,2.75,21.0,10.0,2,,False,False,16.0,1.0,Kyiv,0.0,,1.0,136.0,23.000000000000004
21910,1999000.0,37.0,2017-09-06T00:00:00,1,,3.0,16.0,2,,False,False,8.7,,Brovary,,,,,125.0
21911,3100000.0,36.0,2017-11-27T00:00:00,1,,21.0,18.0,6,,False,False,10.0,,Boyarka,,,,,210.0
21912,470000.0,37.0,2018-02-18T00:00:00,1,,3.0,,3,,False,False,,,Brovary,,,,,45.00000000000001
21913,2550000.0,36.0,2018-07-06T00:00:00,1,2.5,5.0,18.0,5,False,False,False,9.0,1.0,Bucha,,,,,7.0
21914,4590000.0,68.0,2017-09-17T00:00:00,3,2.55,6.0,43.0,1,,False,False,8.0,2.0,Hostomel,1.0,347.0,1.0,820.0,83.0
21915,11990000.0,91.4,2016-05-16T00:00:00,2,,16.0,62.0,12,,False,False,32.4,0.0,Kyiv,0.0,,0.0,,93.0
21916,7800000.0,56.9,2019-03-27T00:00:00,2,2.75,25.0,31.2,9,,False,False,10.2,1.0,Kyiv,0.0,,1.0,145.0,
21917,3800000.0,44.6,2018-08-18T00:00:00,2,,5.0,30.4,4,,False,False,7.0,,Kyiv,3.0,510.0,1.0,565.0,59.0
21918,4650000.0,46.0,2019-04-29T00:00:00,2,3.0,9.0,28.0,2,,False,False,7.0,2.0,Kyiv,1.0,307.0,0.0,,
21919,9850000.0,96.0,2018-07-13T00:00:00,5,3.0,7.0,68.0,1,False,False,False,7.0,,Kyiv,0.0,,2.0,539.0,87.00000000000001
21920,10500000.0,135.0,2016-08-21T00:00:00,5,3.18,5.0,88.3,5,,False,False,15.6,,Kyiv,2.0,404.0,0.0,,
21921,4800000.0,62.0,2016-09-07T00:00:00,2,,7.0,37.0,4,,False,False,9.0,2.0,Bucha,,,,,800.0
21922,4760935.0,79.0,2017-04-18T00:00:00,3,,18.0,44.0,16,,False,False,13.0,0.0,Vyshneve,,,,,4.0
21923,115490000.0,235.0,2017-04-09T00:00:00,5,4.9,5.0,140.0,5,,False,False,50.0,,Kyiv,3.0,652.0,3.0,253.0,351.00000000000006
21924,3650000.0,32.0,2019-02-20T00:00:00,1,,9.0,17.6,2,,False,False,6.1,,Kyiv,1.0,832.0,1.0,146.0,
21925,8300000.0,73.0,2019-03-29T00:00:00,3,2.8,4.0,45.0,2,,False,False,26.0,,Hostomel,0.0,,0.0,,
21926,6500000.0,78.9,2017-09-05T00:00:00,3,,16.0,46.6,16,,False,False,15.1,,Kyiv,0.0,,0.0,,86.0
21927,4200000.0,45.2,2018-03-15T00:00:00,2,2.5,9.0,27.3,9,,False,False,6.3,1.0,Kyiv,1.0,651.0,0.0,,167.0
21928,2600000.0,44.0,2017-10-31T00:00:00,2,2.5,5.0,26.3,2,,False,False,5.4,1.0,Boryspil,0.0,,1.0,346.0,84.0
21929,6950000.0,59.3,2017-02-26T00:00:00,2,2.63,17.0,32.0,15,,False,False,13.5,2.0,Kyiv,0.0,,0.0,,101.0
21930,8800000.0,70.0,2017-11-26T00:00:00,2,,13.0,48.0,7,,False,False,14.0,2.0,Kyiv,1.0,364.0,0.0,,21.0
21931,4480000.0,45.0,2017-08-15T00:00:00,2,,9.0,27.4,3,,False,False,7.0,1.0,Kyiv,0.0,,1.0,683.0,7.0
21932,7800000.0,78.4,2016-03-21T00:00:00,4,2.87,5.0,56.3,1,,False,False,8.0,0.0,Kyiv,1.0,768.0,1.0,1156.0,172.0
21933,6600000.0,57.51,2017-06-02T00:00:00,2,,24.0,31.51,19,False,False,False,12.93,0.0,Kyiv,3.0,156.0,2.0,268.0,4.0
21934,7305000.0,43.3,2018-10-09T00:00:00,1,,10.0,,10,,False,False,9.9,,Vyshneve,0.0,,0.0,,60.0
21935,2500000.0,25.0,2016-05-10T00:00:00,1,,24.0,17.0,8,,False,False,5.0,1.0,Boryspil,,,,,63.0
21936,4300000.0,58.5,2016-01-28T00:00:00,3,,5.0,43.8,2,,False,False,5.5,0.0,Kyiv,1.0,692.0,1.0,523.0,240.0
21937,5395000.0,55.0,2019-03-19T00:00:00,2,2.55,27.0,30.1,24,,False,False,10.0,1.0,Boyarka,,,,,
21938,2500000.0,38.0,2018-11-28T00:00:00,1,,10.0,14.0,7,,False,False,10.0,,Boryspil,,,,,17.0
21939,12700000.0,65.2,2018-07-09T00:00:00,2,2.75,16.0,33.9,10,,False,False,11.7,1.0,Kyiv,1.0,676.0,0.0,,43.0
21940,5045000.0,41.0,2019-02-21T00:00:00,1,,25.0,18.0,19,,False,False,10.0,,Kyiv,1.0,842.0,0.0,,47.00000000000001
21941,4980000.0,40.0,2017-10-27T00:00:00,1,2.8,23.0,17.8,3,,False,False,8.6,1.0,Kyiv,0.0,,0.0,,253.0
21942,3450000.0,37.5,2018-04-20T00:00:00,1,2.7,12.0,18.14,7,,False,False,9.8,,Vyshneve,0.0,,0.0,,105.0
21943,6100000.0,77.6,2019-02-28T00:00:00,4,2.5,9.0,5.4,1,,False,False,9.8,,Kyiv,1.0,584.0,0.0,,33.0
21944,4875000.0,38.6,2017-02-07T00:00:00,1,,16.0,15.2,16,,False,False,12.63,2.0,Kyiv,1.0,672.0,0.0,,367.00000000000006
21945,9990000.0,91.0,2015-06-19T00:00:00,3,2.5,10.0,57.0,5,False,False,False,12.0,2.0,Kyiv,1.0,543.0,0.0,,580.0
21946,3700000.0,44.0,2018-07-06T00:00:00,2,,5.0,27.4,1,,False,False,7.0,,Kyiv,0.0,,1.0,389.0,52.0
21947,4650000.0,44.7,2018-10-01T00:00:00,1,2.63,25.0,20.0,16,,False,False,13.8,1.0,Kyiv,0.0,,0.0,,79.0
21948,9792000.0,97.0,2018-02-01T00:00:00,3,,25.0,47.4,22,,False,False,16.2,5.0,Kyiv,0.0,,1.0,736.0,135.0
21949,5600000.0,56.9,2017-11-22T00:00:00,2,,12.0,32.4,3,,False,False,10.5,2.0,Kyiv,0.0,,0.0,,23.000000000000004
21950,7500000.0,52.0,2018-06-20T00:00:00,2,,5.0,,2,,False,False,,,Kyiv,2.0,191.0,2.0,431.0,
21951,29000000.0,126.0,2019-02-13T00:00:00,4,3.5,6.0,90.0,4,,False,False,10.0,,Kyiv,1.0,65.0,2.0,267.0,68.0
21952,3450000.0,35.56,2017-04-07T00:00:00,1,2.75,25.0,16.3,7,False,False,False,10.0,2.0,Irpin,,,,,360.00000000000006
21953,4000000.0,43.3,2017-04-20T00:00:00,2,,5.0,27.9,2,,False,False,5.68,0.0,Kyiv,0.0,,0.0,,60.0
21954,9000000.0,61.0,2019-03-28T00:00:00,2,2.7,18.0,34.2,3,,False,False,12.3,,Kyiv,1.0,267.0,0.0,,
21955,130000000.0,431.0,2017-10-02T00:00:00,7,3.7,8.0,220.0,5,,False,False,20.0,5.0,Kyiv,,,,,161.0
21956,5200000.0,46.0,2018-07-20T00:00:00,2,,5.0,44.0,5,,False,False,8.0,1.0,Kyiv,1.0,488.0,0.0,,7.0
21957,3800000.0,51.0,2015-06-11T00:00:00,2,,5.0,31.0,3,,False,False,8.0,1.0,Vyshneve,0.0,,0.0,,819.0
21958,7600000.0,78.0,2015-10-24T00:00:00,3,3.3,5.0,56.3,2,False,False,False,12.0,0.0,Kyiv,1.0,644.0,0.0,,351.00000000000006
21959,2800000.0,57.0,2016-03-22T00:00:00,2,,5.0,32.0,3,False,False,False,9.0,0.0,Hostomel,,,,,124.0
21960,4490000.0,61.0,2018-02-01T00:00:00,3,2.5,9.0,44.0,5,,False,False,6.2,1.0,Kyiv,0.0,,0.0,,120.0
21961,1400000.0,41.4,2017-12-15T00:00:00,1,2.6,5.0,28.0,3,,False,False,5.9,,Irpin,,,,,110.0
21962,2100000.0,35.0,2018-06-25T00:00:00,1,,5.0,,1,,False,False,,,Bucha,,,,,45.00000000000001
21963,3300000.0,46.0,2017-05-12T00:00:00,2,2.6,5.0,28.3,1,False,False,False,6.6,0.0,Kyiv,0.0,,0.0,,165.0
21964,7867616.0,67.6,2017-10-03T00:00:00,1,3.0,5.0,20.6,1,False,False,False,15.2,,Kyiv,3.0,471.0,2.0,440.0,388.00000000000006
21965,4100000.0,45.0,2018-02-03T00:00:00,2,,9.0,26.0,1,,False,False,7.0,,Kyiv,0.0,,0.0,,43.0
21966,10400000.0,101.0,2017-09-04T00:00:00,4,3.0,6.0,66.0,2,,False,False,10.0,,Kyiv,1.0,529.0,1.0,902.0,
21967,4480000.0,60.4,2016-07-04T00:00:00,3,2.5,9.0,43.7,6,False,False,False,6.2,2.0,Kyiv,1.0,554.0,0.0,,45.00000000000001
21968,2200000.0,32.75,2018-07-10T00:00:00,1,,9.0,14.0,5,,False,False,7.1,2.0,Boyarka,,,,,277.0
21969,13500000.0,95.1,2017-11-10T00:00:00,3,,12.0,56.2,7,,False,False,18.8,5.0,Kyiv,0.0,,1.0,295.0,90.00000000000001
21970,6200000.0,74.0,2018-02-24T00:00:00,3,,18.0,47.0,11,,False,False,9.0,,Kyiv,0.0,,1.0,933.0,60.0
21971,8000000.0,60.0,2019-01-26T00:00:00,2,3.4,5.0,41.0,4,,False,False,10.0,,Kyiv,0.0,,1.0,237.0,60.0
21972,2540000.0,61.6,2018-12-12T00:00:00,4,2.6,5.0,44.7,5,,False,False,5.4,,Bucha,,,,,
21973,4090000.0,44.3,2018-06-17T00:00:00,2,,5.0,27.7,5,,False,False,5.4,,Kyiv,1.0,122.0,1.0,681.0,214.0
21974,3000000.0,31.0,2017-07-20T00:00:00,1,2.5,4.0,18.0,2,,False,False,6.0,1.0,Boyarka,1.0,605.0,2.0,462.0,140.0
21975,8900000.0,114.0,2018-11-08T00:00:00,4,2.65,9.0,70.5,2,,False,False,11.5,,Kyiv,1.0,817.0,0.0,,
21976,4300000.0,57.0,2017-08-09T00:00:00,3,2.5,5.0,43.0,2,,False,False,6.0,0.0,Brovary,3.0,200.0,3.0,379.0,22.000000000000004
21977,4400000.0,53.0,2016-05-24T00:00:00,2,2.75,18.0,27.5,10,,False,False,12.0,0.0,Boyarka,0.0,,1.0,351.0,114.0
21978,5900000.0,51.0,2019-03-11T00:00:00,2,,10.0,30.0,6,,False,False,8.7,,Kyiv,1.0,317.0,1.0,894.0,5.0
21979,3099000.0,50.5,2018-09-19T00:00:00,2,,5.0,27.0,4,,False,False,9.6,,Boryspil,,,,,60.0
21980,10100000.0,99.0,2018-02-28T00:00:00,3,2.8,7.0,49.0,7,,False,False,16.0,,Brovary,0.0,,0.0,,84.0
21981,2000000.0,21.57,2018-04-19T00:00:00,1,,19.0,15.1,13,,False,False,,,Boryspil,,,,,144.0
21982,1050000.0,28.4,2018-02-01T00:00:00,1,2.5,5.0,17.0,1,False,False,False,6.0,,Hostomel,,,,,
21983,3650000.0,43.2,2017-08-19T00:00:00,1,2.8,22.0,14.0,2,,False,False,15.0,1.0,Kyiv,0.0,,1.0,825.0,66.0
21984,3400000.0,44.0,2018-07-23T00:00:00,2,,9.0,,1,,False,False,,,Kyiv,2.0,221.0,2.0,370.0,45.00000000000001
21985,6900000.0,74.0,2018-11-07T00:00:00,3,2.75,4.0,45.5,3,,False,False,10.6,2.0,Vyshneve,0.0,,0.0,,87.00000000000001
21986,1900000.0,35.0,2016-10-29T00:00:00,1,2.7,3.0,20.0,3,,False,False,15.0,,Boryspil,,,,,443.0
21987,4600000.0,35.6,2018-05-02T00:00:00,1,2.7,16.0,17.6,3,False,False,False,9.2,2.0,Kyiv,0.0,,0.0,,
21988,7700000.0,66.3,2018-02-13T00:00:00,3,2.5,12.0,39.8,7,,False,False,8.6,1.0,Kyiv,0.0,,0.0,,
21989,13500000.0,109.0,2016-05-08T00:00:00,3,2.7,18.0,53.0,16,False,False,False,34.0,0.0,Kyiv,0.0,,0.0,,468.0
21990,68000000.0,373.1,2018-09-08T00:00:00,8,,8.0,176.2,8,,False,False,29.4,,Kyiv,1.0,562.0,3.0,691.0,234.0
21991,5650000.0,50.1,2016-05-18T00:00:00,2,3.0,7.0,36.7,2,False,False,False,8.0,0.0,Kyiv,0.0,,0.0,,432.0
21992,17350000.0,105.0,2015-10-15T00:00:00,3,,8.0,,6,,False,False,16.5,2.0,Kyiv,0.0,,1.0,814.0,817.0
21993,4310000.0,31.48,2019-03-24T00:00:00,1,2.75,25.0,,5,,False,False,10.0,2.0,Kyiv,0.0,,1.0,674.0,28.0
21994,4200000.0,58.0,2017-10-19T00:00:00,3,2.5,9.0,38.0,2,,False,False,8.0,1.0,Irpin,0.0,,1.0,558.0,96.0
21995,2100000.0,46.0,2017-09-26T00:00:00,2,2.5,5.0,27.0,3,,False,False,7.0,1.0,Vyshneve,,,,,45.00000000000001
21996,5650000.0,59.9,2016-03-22T00:00:00,2,2.74,24.0,27.69,5,False,False,False,9.72,1.0,Kyiv,2.0,247.0,1.0,160.0,93.0
21997,2650000.0,65.6,2019-03-26T00:00:00,3,2.6,5.0,41.7,5,,False,False,7.4,2.0,Brovary,,,,,
21998,5849000.0,56.0,2019-03-15T00:00:00,2,2.65,12.0,33.0,9,,False,False,11.0,,Kyiv,1.0,531.0,2.0,440.0,
21999,2990000.0,34.0,2016-05-17T00:00:00,1,,24.0,15.4,19,,False,False,9.3,0.0,Boryspil,0.0,,0.0,,31.0
22000,6580000.0,71.0,2016-06-26T00:00:00,2,2.5,12.0,43.0,11,False,False,False,15.0,1.0,Kyiv,0.0,,0.0,,40.0
22001,27900000.0,97.8,2019-04-02T00:00:00,2,3.0,23.0,47.0,10,,False,False,18.0,,Kyiv,0.0,,2.0,444.0,
22002,6925000.0,79.7,2017-11-18T00:00:00,3,,16.0,50.0,4,,False,False,14.8,2.0,Kyiv,0.0,,1.0,826.0,22.000000000000004
22003,14166000.0,78.7,2019-04-04T00:00:00,2,2.95,5.0,38.0,2,,False,False,18.1,1.0,Kyiv,1.0,2768.0,3.0,487.0,9.0
22004,6800000.0,64.0,2018-12-08T00:00:00,3,2.5,5.0,50.0,4,,False,False,13.0,,Irpin,0.0,,2.0,244.0,
22005,13900000.0,108.0,2016-04-22T00:00:00,3,,25.0,57.0,18,,False,False,18.0,2.0,Kyiv,0.0,,0.0,,105.0
22006,2950000.0,32.0,2018-09-09T00:00:00,1,2.5,5.0,19.0,5,,False,False,6.0,,Kyiv,2.0,509.0,0.0,,46.00000000000001
22007,5000000.0,28.3,2019-04-22T00:00:00,1,,11.0,21.3,9,,False,False,,,Kyiv,1.0,756.0,1.0,936.0,
22008,28000000.0,100.1,2016-02-12T00:00:00,3,3.04,8.0,57.5,4,,False,False,14.4,,Kyiv,3.0,221.0,1.0,682.0,893.0
22009,4100000.0,34.2,2019-03-14T00:00:00,1,2.5,12.0,17.3,3,,False,False,6.7,2.0,Kyiv,1.0,470.0,1.0,20.0,
22010,6400000.0,66.2,2019-04-06T00:00:00,3,,9.0,46.1,2,,False,False,7.0,,Kyiv,0.0,,0.0,,
22011,8000000.0,95.0,2016-09-01T00:00:00,4,,6.0,63.0,2,False,False,False,14.0,0.0,Kyiv,0.0,,2.0,613.0,80.0
22012,3990000.0,49.0,2018-06-25T00:00:00,1,2.75,9.0,24.0,6,,False,False,12.0,,Vyshneve,0.0,,0.0,,
22013,13479200.0,81.2,2017-01-11T00:00:00,3,3.1,16.0,43.83,11,,False,False,14.0,,Kyiv,1.0,441.0,2.0,427.0,814.0
22014,4650000.0,66.1,2018-02-23T00:00:00,3,,9.0,39.5,4,,False,False,8.7,,Vyshneve,,,,,370.00000000000006
22015,6084227.0,70.4,2018-10-28T00:00:00,3,2.65,16.0,,3,,False,False,,,Kyiv,1.0,674.0,1.0,705.0,22.000000000000004
22016,13500000.0,95.0,2019-03-18T00:00:00,3,3.15,6.0,65.0,6,,False,False,30.0,1.0,Kyiv,1.0,131.0,3.0,344.0,42.0
22017,5700000.0,51.0,2018-12-29T00:00:00,2,2.7,12.0,30.0,12,,False,False,10.0,1.0,Vyshneve,,,,,123.0
22018,3850000.0,41.5,2016-12-05T00:00:00,2,2.5,5.0,25.0,2,,False,False,5.4,,Kyiv,1.0,194.0,0.0,,425.0
22019,5300000.0,51.0,2018-02-13T00:00:00,2,2.5,9.0,33.0,1,,False,False,8.0,,Kyiv,0.0,,1.0,431.0,374.00000000000006
22020,7100000.0,75.0,2019-02-22T00:00:00,3,2.65,12.0,45.2,6,False,False,False,8.0,3.0,Kyiv,0.0,,0.0,,64.0
22021,6499000.0,55.0,2015-04-13T00:00:00,2,,17.0,30.0,6,False,False,False,9.0,2.0,Kyiv,1.0,421.0,0.0,,488.0
22022,2580000.0,31.0,2016-06-22T00:00:00,1,,5.0,18.0,5,False,False,False,5.8,1.0,Boyarka,0.0,,0.0,,45.00000000000001
22023,2250000.0,37.0,2018-08-08T00:00:00,1,,5.0,,4,,False,False,,,Irpin,,,,,45.00000000000001
22024,5300000.0,39.9,2019-05-01T00:00:00,1,3.0,5.0,19.0,4,,False,False,8.3,1.0,Kyiv,1.0,536.0,0.0,,
22025,28800000.0,195.7,2017-09-06T00:00:00,6,3.2,6.0,123.9,6,,False,False,27.0,1.0,Kyiv,2.0,393.0,0.0,,442.0
22026,2400000.0,45.0,2016-02-03T00:00:00,2,2.5,5.0,32.0,1,,False,False,6.0,,Brovary,,,,,940.0
22027,5450000.0,52.0,2017-11-23T00:00:00,2,2.65,12.0,31.0,5,,False,False,7.3,,Kyiv,1.0,377.0,0.0,,156.0
22028,6700000.0,60.0,2019-03-18T00:00:00,3,,17.0,,15,,False,False,8.5,,Kyiv,1.0,516.0,0.0,,
22029,3100000.0,31.0,2018-07-06T00:00:00,1,2.5,5.0,17.0,5,,False,False,6.0,1.0,Kyiv,0.0,,1.0,204.0,67.0
22030,3700000.0,32.0,2016-10-12T00:00:00,1,2.6,17.0,14.5,16,,False,False,10.0,0.0,Kyiv,0.0,,0.0,,316.0
22031,3400000.0,41.0,2018-07-28T00:00:00,2,2.54,5.0,25.7,3,,False,False,6.2,1.0,Kyiv,1.0,502.0,0.0,,21.0
22032,6100000.0,53.0,2019-02-26T00:00:00,2,2.7,25.0,30.0,6,,False,False,10.2,,Kyiv,0.0,,2.0,243.0,
22033,4830000.0,51.0,2015-02-11T00:00:00,2,2.7,16.0,28.0,4,False,False,False,10.0,,Kyiv,0.0,,0.0,,1252.0
22034,3400000.0,28.0,2017-11-03T00:00:00,1,,24.0,15.0,5,,False,False,5.0,,Boyarka,0.0,,0.0,,81.0
22035,6300000.0,54.3,2016-02-25T00:00:00,1,,24.0,22.0,21,,False,False,16.0,0.0,Kyiv,1.0,292.0,1.0,412.0,424.0
22036,7200000.0,72.0,2017-12-21T00:00:00,2,3.07,3.0,44.9,2,,False,False,12.3,,Kyiv,3.0,426.0,3.0,273.0,89.00000000000001
22037,10900000.0,145.0,2017-04-17T00:00:00,2,3.5,2.0,39.0,2,False,False,False,10.0,0.0,Hostomel,3.0,216.0,3.0,153.0,188.00000000000003
22038,11940000.0,206.0,2018-12-12T00:00:00,5,3.5,6.0,160.0,3,,False,False,26.0,,Kyiv,3.0,510.0,3.0,417.0,90.00000000000001
22039,5000000.0,60.7,2018-11-06T00:00:00,3,2.6,12.0,39.0,10,False,False,False,6.8,1.0,Kyiv,0.0,,0.0,,
22040,1700000.0,35.0,2017-10-13T00:00:00,1,2.55,5.0,18.0,5,,False,False,10.0,,Irpin,,,,,399.0
22041,3480000.0,44.0,2018-02-01T00:00:00,1,,10.0,18.0,7,,False,False,13.0,,Irpin,1.0,700.0,1.0,709.0,90.00000000000001
22042,890000.0,46.0,2018-02-21T00:00:00,2,2.6,3.0,31.5,2,,False,False,6.0,1.0,Brovary,,,,,192.00000000000003
22043,10000000.0,81.3,2018-05-29T00:00:00,4,2.7,10.0,60.0,4,,False,False,14.0,,Kyiv,0.0,,0.0,,
22044,8200000.0,70.0,2016-06-21T00:00:00,2,2.77,25.0,40.2,3,,False,False,12.0,0.0,Kyiv,0.0,,0.0,,176.00000000000003
22045,3300000.0,46.0,2016-05-14T00:00:00,2,2.55,9.0,28.0,1,,False,False,7.0,0.0,Irpin,1.0,397.0,0.0,,103.0
22046,9700000.0,97.7,2018-12-28T00:00:00,3,3.1,10.0,60.5,1,,False,False,15.3,2.0,Kyiv,0.0,,0.0,,
22047,3400000.0,24.0,2017-05-31T00:00:00,0,,16.0,16.0,1,,True,False,,,Kyiv,0.0,,0.0,,569.0
22048,6800000.0,48.0,2019-04-09T00:00:00,1,2.5,13.0,20.0,4,,False,False,11.0,,Kyiv,0.0,,0.0,,
22049,8700000.0,98.1,2017-04-16T00:00:00,4,,5.0,71.1,4,,False,False,,0.0,Kyiv,0.0,,1.0,854.0,92.0
22050,4990000.0,44.0,2016-09-08T00:00:00,1,2.7,25.0,15.5,11,,False,False,12.3,1.0,Kyiv,0.0,,1.0,865.0,460.0
22051,6450000.0,66.1,2018-08-30T00:00:00,3,,9.0,42.3,7,,False,False,10.6,,Kyiv,0.0,,0.0,,130.0
